Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,237.6845877,252.2451416,261.2193781,255.7192992,292.6156915,,,,316.3561695,317.3833781,334.441203,380.6375126,391.5222873,472.2500125,1024.336304,1158.457106,1479.649934,1599.824738,1853.574005,2857.559591,3850.258497,2688.725452,2929.448776,2731.724481,3052.499799,3073.860856,2926.91784,3420.54034,3690.071194,3774.206439,10216.56881,22.85037052,30.11431551,53.480235,197.1224266,615.5003718,482.1636186,929.8764466,894.3290943,1548.298284,1963.722839,1422.831339,1254.162045,809.845684,1314.762559,1740.66833,2253.547113,3099.59197,4504.508094,3686.402133,4430.426242,5736.898959,6437.503076,6612.902252,6215.986033,4416.942923,4305.202702,4725.193573,5601.467061,5621.181695,4251.337253,4770.835343,5937.195466
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.983281,1418.124728,1562.230757,1831.705687,2297.920682,2723.520996,3215.694232,3125.649675,2354.480265,2039.196284,2576.353444,3252.099178,4014.8266,5437.091172,7040.436646,6454.177152,7583.205921,9957.254436,11236.7012,12640.64081,14821.68637,15137.28877,13711.69927,11671.82489,11959.52429,12361.19696,16406.06458,22453.1979,24451.98279,22434.35005,25384.92591,26802.97059,27124.25883,23579.80176,24018.63884,26633.6051,27614.87703,27919.18911,31030.03902,32381.62822,32096.37226,28897.44295,32409.22793,39476.70685,47334.95313,56794.88022,57492.93425,69495.72674,56943.35966,41301.27943,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74452.18907,68403.14481,58813.79698,68594.0081,72902.97995
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1365.752714,1595.986209,1132.384394,1257.814163,1375.895272,1429.317738,1513.886925,1428.44797,1412.469331,1587.768513,,,,,,,,,,,,,,,,,,,,,,,,,,18916.72597,20117.29702,20366.87813,20106.76303,19742.44091,21630.57077,20909.67895,19035.00197,19627.03184,20557.15507,21223.93559,22494.60002,25633.74961,30173.18336,28316.78537,31266.60532,34354.71612,33156.22832,36941.84236,38259.6811,36206.52222,37690.47395,41114.78171,42406.84543,44452.23256,44846.7916,52166.81216,54659.75396
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.863959,2305.609751,2671.137314,3205.25204,3621.145822,4106.993868,4033.099354,4603.599701,5610.498099,6990.285807,8456.918974,7622.833328,7556.523437,7832.575387,7739.715284,7990.686566,11315.01518,14234.72864,15744.66126,16386.66221,20825.78422,21956.52977,23243.47453,18738.7639,19337.6309,20664.55227,23081.60468,21829.34582,22318.1373,22005.05454,20137.59122,20500.9544,22376.2979,27526.32246,31317.20079,32055.09208,33529.7266,37870.74751,40944.91242,37226.75719,36035.645,38649.63948,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34622.16967,33673.75096,31918.69349,35770.04961,34157.99012
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,425.6537694,449.6118424,461.8990993,485.1940818,520.4955314,556.4810594,620.0574976,641.1410334,598.0762336,649.3130191,755.5953109,816.4080233,979.035956,979.745005,1202.666681,1428.01224,1461.474904,1581.434834,1271.110918,1150.990168,1254.657766,1374.94212,1497.311934,1620.964941,1048.350201,916.3226018,1189.422647,1406.961822,1625.757846,1855.988484,1919.795357,1702.501692,1452.188387,2212.256411,2194.911199,2621.181995,2919.147763,3287.746786,3410.42776,3423.008643,3447.303896,3502.213118,3683.893363,3557.200606,3819.284231,4200.388958,4435.571475,4738.449788,5056.258008,4452.120808,4835.791068,5259.931741,5365.242149,5143.722172,4991.564267,5077.551636,5022.703328,5273.148923,5594.493107,5626.170403,4897.26477,5183.5811,6047.216464
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,548.4901892,561.064606,499.0832979,410.5822559,476.5864548,410.6397984,414.4419979,462.5088822,533.9915939,655.2285376,722.4896179,878.3525252,1045.557949,1257.649977,1530.049493,1763.7418,1900.561763,1945.372609,1956.704031,1888.698623,1814.87045,2223.090409,2241.094702,1988.309,1274.972379,1195.226437,1184.947944,1373.412409,1375.54786,1457.703132,1509.040549,1503.143967,1530.703844,1633.280882,1646.192662,1673.358125,1738.383411,1816.40692,1889.437839,2062.69597,2216.945182,2478.291944,2643.169309,3416.126067,3618.892617,3914.701231,4152.493981,4386.461819,4477.618321,4255.894302,4064.25301,4003.404746,4073.116403,4146.407311,4159.671408,3987.650174,4046.931467,4204.50564
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,475.3190751,568.9077421,639.6407848,724.6937615,843.6168777,928.5188477,1068.558439,1239.318376,1451.337701,1684.659401,2056.122044,2272.077844,2967.041996,3974.746092,4353.824355,4674.445481,5197.622337,6335.286871,8820.693343,9103.564756,9463.352464,10360.1767,9575.608995,10421.2139,10978.91981,11576.69049,17113.25894,20748.99092,25059.01395,24822.77257,25371.46417,28915.01536,31414.97637,35681.96849,39933.51278,44197.62889,39150.05523,35638.243,32423.75545,36610.16671,39169.36018,34406.16902,32820.78863,35387.04836,38298.98017,37812.89102,35991.54239,35779.01568,39876.3063,41309.00165,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,39986.92863,39827.12677,33815.31727
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463243,1514.923094,1515.737659,1429.078177,1316.183629,1288.188519,1350.305002,1445.503237,1468.668666,1130.117529,1229.000958,1490.926751,1658.031146,2068.123518,2874.288483,3771.278957,5291.574022,6771.416639,8458.019498,7165.224794,9070.488253,11633.99856,12386.69927,13890.634,12807.26307,10510.77031,7714.841844,9247.580687,9812.625422,9812.595536,9121.636402,10373.78979,11243.67123
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,102.0798676,98.53525047,103.7966526,106.5388112,110.3920208,105.9676526,118.7969599,120.826516,127.5024628,132.1049575,139.7572735,149.4640262,171.0050917,196.6239664,224.9295883,238.7464767,246.3818155,308.3125595,351.5335179,399.1130806,448.8329942,408.3466562,369.3870535,330.9007648,330.1540534,315.3908884,359.0680107,381.705998,386.3559486,369.9833632,370.100147,340.8064551,332.9499069,226.521153,273.5217948,336.5653474,436.1957062,462.4045395,483.7086323,430.3672619,411.8213539,408.3606087,401.0923718,441.3914117,462.6182158,522.7768371,699.3997381,840.1916319,915.9989157,1049.121794,1093.639628,1099.315465,1289.780795,1376.829206,1489.919724,1496.653568,1562.076611,1675.98843,1845.783413,1970.080063,1936.250752,2069.661137,2099.301938
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.5518917,543.1107031,721.7695263,966.3938474,871.2242201,880.0385141,1123.883136,1177.975258,1282.438247,1279.770777,1121.082691,1120.667061,1242.770223,1308.139779,1374.031136,1182.521506,1306.177992,1606.668075
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,114.9729551,113.4856841,114.0122049,123.2010249,129.5939342,140.756742,145.1424562,149.827336,162.6272733,146.5443149,107.0877962,144.8423675,74.71591021,102.5776748,85.11632666,,,,,,,,,,,,,,,,,,,247.3485844,262.4428949,315.142348,313.5846723,301.2196654,267.4097962,295.5912853,301.5165985,322.8998639,341.0367658,364.2753017,410.0861329,475.0693943,539.7473654,629.9210767,742.3979724,734.8151186,782.6957387,880.3103044,950.4825446,1015.220881,1098.074538,1170.742816,1281.105971,1400.899265,1533.315985,1671.3854,1577.91174,1625.235022,1786.560819
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,248.8862501,261.0170407,317.6949795,523.2954508,1404.970623,907.8515071,681.6517524,646.9259913,760.315061,712.9772687,692.7713836,705.7356043,644.2605352,590.0925836,644.6942054,481.5803291,460.2240476,510.5336185,621.2951913,603.0134251,571.4992234,620.2269097,612.7811046,593.2370865,683.1773763,691.4086831,803.038504,801.0922106,761.4204085,790.8726756,757.1334363,696.9975512,781.3628639,956.8304784,1063.878193,1142.335559,1101.457235,1300.758798,1356.647112,1249.302417,1438.080772,1644.407212,1698.91907,1628.642442,1546.881359,1459.143695,1506.23103,1566.447044,1607.22965,1410.01509,1403.993738,1766.143945,1701.970123
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,218.2604261,221.9372077,226.3669646,235.945308,251.931896,261.3413627,285.4818811,339.8148583,305.6183537,343.5569523,362.4799856,440.1845199,516.5897225,546.90155,715.3363062,760.2090617,688.0567511,1020.487038,1137.313547,1359.599352,1588.492453,1883.195327,2010.146801,2039.297513,2326.656529,2634.002643,3119.797207,3550.187379,4179.293642,4696.490011,5346.472568,5439.809105,5920.220954,6363.682668,7027.434091,7367.454411,7748.670312,8581.668224,8665.09906,9070.73027,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.62101,17571.98446,17293.80605,18315.91468,19945.39267,20025.88485,21095.25404,22160.60363,22548.15063,23219.40905,18566.01785,18082.68799,20176.74758
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2746373,93.83175915,106.1601111,146.3030553,123.6068369,108.7234389,133.4786046,161.1574773,198.431298,243.4268135,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50326,21743.47709,24086.41143,21350.42863,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33436.92306,31902.4169,31721.29802,34997.78164,32254.62472
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4081.4245,4228.745378,3930.18989,3909.458932,3726.830305,3579.582673,4518.739579,4870.446177,5573.053457,12622.86652,10969.72608,11235.742,11335.08933,11664.94239,17524.35911,19170.8946,15929.80057,13053.95323,12022.33202,11962.65511,11353.22214,9097.136308,10919.66572,9717.621803,11001.66432,11002.06562,8219.492414,12253.57944,14477.95107,15141.30339,16424.99077,18488.86658,17230.06448,14258.37266,16044.51136,19493.91453,17517.72519,18626.7595,22781.11943,27601.40006,36144.99495,42970.66313,45729.80604,55595.40848,37906.1503,39212.63528,49010.32037,51271.14865,47762.72232,43239.81365,29315.19607,27026.6482,29258.28964,32012.1352,30666.22066,24297.70114,32186.76541,43233.48909
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,350.1191203,356.346998,376.7557984,369.1772081,411.7799474,434.3138361,467.3599457,462.9850373,485.4720863,530.1867925,562.2443201,607.1319409,673.915672,880.1768405,1128.676021,1188.684804,1264.234053,1340.391572,1588.904696,1707.465045,2016.387507,2256.509832,2037.804378,1723.826177,1812.723663,1748.422097,1737.726013,1867.259098,1991.063966,2221.006417,2617.842574,2714.509005,2873.627387,3319.117945,3729.896105,3874.647292,4161.636658,4468.817478,4419.357325,3857.204792,4204.241039,4029.722411,3573.283706,3607.2034,4065.175092,4862.512329,5606.302095,6549.142864,7494.721486,6881.488603,8526.030776,9854.289655,9692.404612,9840.598597,9781.723747,8226.892485,7912.279086,8732.615386,8387.849056,8184.424574,6837.630412,8516.259417,9695.01763
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,482.7373882,632.5272839,461.7105045,274.584925,146.9857673,170.2733689,200.6191481,231.6961552,247.2661115,283.3862984,321.0529113,357.9017031,371.471748,339.1901695,243.9864436,272.3624326,318.7709228,320.4190111,313.6184405,355.6514836,410.251319,467.3795927,581.0102436,699.0413761,887.6397349,936.7903214,1127.835236,1363.72529,1566.009745,1815.440238,1984.50867,2125.459057,2309.049076,2439.463355,2553.361866,2598.505523,2593.355097,2535.623434,2088.377182
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4605773,770.953665,789.8503921,1279.180626,1560.198708,2079.646174,2468.819841,2959.560851,3393.503399,3834.856217,4127.320054,4091.994007,3994.861144,4021.177263,4307.100827,4458.10858,4625.304247,4630.009214,4665.962801,5162.032959,5957.696754,7149.791498,7695.245415,7914.109568,8500.180563,8255.209211,7665.379692,7802.751368,8172.299476,8679.897422,9225.845155,8925.42186,5599.957523,4136.146575,
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8764697,303.8588056,302.8818868,242.4499372,287.2746919,290.5412149,323.8412258,377.9516288,456.1446999,452.7452289,497.0203654,573.5264222,644.4555767,717.6357533,713.7348824,699.6629469,722.1312268,706.892692,700.0370394,665.8784476,597.5296919,675.6631858,754.5328769
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821.874017,7368.032884,7623.931967,6745.925687,6164.341276,5396.375074,5785.113755,6262.489468,5471.086891,7112.671615,7424.353472,6465.622203,3789.20527,4738.828475,5823.637943,8108.052608,10060.36104,11158.11227,13921.89923,9560.803808,11611.3586,7784.133214,15765.41979,12589.52971,9408.752546,7867.515731,7945.00605,10529.11627,11838.29871,10542.42902,7034.658365,5908.951323,6716.095985
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1400.692003,1569.251987,1452.78962,1534.078457,1925.217083,2142.691539,2522.068096,2745.690566,3098.439562,3464.880118,4073.264627,4253.914269,4603.702186,4608.599312,4740.295984,5008.02743,5123.686514,5184.337012,5593.748414,5825.067308,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8672.128999,9110.75181,9231.661827,9542.713574,10007.18689,10290.35048,10574.3026,11270.4329,11563.87207,11726.67715,8458.075063,9414.137741,11481.49672
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,384.7657426,398.0206788,424.0359901,419.2086681,453.5673441,474.5176963,508.750473,505.5604306,528.8996423,576.1610813,613.2012376,667.3610486,732.5763802,951.2911193,1204.212479,1233.752249,1322.023543,1418.638259,1661.990631,1822.624977,2166.809346,2421.291395,2198.135101,1885.680031,1943.726242,1883.846098,1870.109556,1968.619328,2118.380308,2295.453807,2677.525692,2790.422875,2972.306027,3383.809017,3774.524969,3983.984798,4241.894073,4577.020064,4546.59228,4041.427148,4398.042482,4243.413067,3758.838202,3786.150864,4306.601982,5142.165707,5949.035123,6928.065905,7965.66107,7403.604428,9083.541644,10224.39712,10221.92606,10363.64387,10458.75905,8652.439965,8363.884187,9202.644828,8920.943817,8713.543646,7344.060922,9089.58941,10236.10586
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,286.5106414,281.6172522,269.6689847,249.7999359,242.509859,247.2477843,259.5223435,278.0734955,298.9251784,314.9459344,356.677323,378.4031419,288.3869107,277.9222132,238.7108915,268.8706083,289.6869912,297.5301344,294.6898641,295.1045353,330.1285757,314.9298781,334.3803165,365.4226439,411.6524669,474.1655466,536.8245791,628.648109,750.0554068,737.951702,818.4543908,928.0109418,950.8895163,1011.223772,1060.760412,1003.222655,1016.080926,1104.794664,1063.20913,1089.871778,1082.600221,1151.781836,1259.1412
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,352.1720067,358.0957354,353.8318681,335.3081392,322.8845315,318.6501404,359.5165875,405.9135082,351.7407186,379.9120827,461.1174914,507.582271,357.5914502,363.5408419,346.0281203,380.2716682,411.4199525,431.3281539,430.1123578,426.0417047,487.4812107,474.5397173,496.2464859,525.6774205,599.6372408,697.2693889,782.0465434,911.052003,1062.161407,1059.19869,1158.035751,819.7168186,756.6619014,752.721539,790.0805138,772.240785,743.6036685,800.5564092,659.1197838,681.7468579,653.673818,682.7826691,741.2443633
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4272.339171,4874.740487,5712.078332,7457.141887,8568.798699,10698.61355,11636.88661,12750.20458,18050.48824,20440.89635,21385.40402,20186.53188,20323.74793,20112.21295,19024.25892,19752.60827,28696.12088,38227.04347,41574.49438,39495.84939,49418.00366,50883.1817,55142.71481,55747.22172,63984.26481,78618.47561,79905.9576,72344.6835,77033.19589,81683.4555,75210.15544,74658.45394,79797.52129,90317.74821,100710.6201,105751.5269,114652.2123,130908.4082,143540.5734,126261.4321,141466.8754,158603.6039,149461.7089,173659.4965,179467.5069,167809.2127,165845.9288,170875.7399,175286.6193,167259.1603,165284.4971,184083.3214,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,144.1018539,144.1029503,139.6851095,117.9623116,121.5646412,153.8998509,155.0012242,160.7003487,152.0530656,162.184392,185.3671328,187.2282847,197.757935,218.3509815,266.3968505,277.4890863,258.1794369,289.8859036,189.6093475,229.190922,269.3199617,290.5367445,308.8827846,330.0400705,380.7494424,371.5097814,392.5243612,403.8261309,416.0296538,411.2437445,466.8976566,516.7693263,550.5424443,579.990197,650.5535615,716.8007675,758.5064169,818.0287965,850.9856552,838.5636427,869.7534886,832.4273196,865.3021391,978.1686456,1060.136943,1240.518312,1423.190623,1611.175582,2007.02666,2053.766445,2836.974098,3248.040215,3351.892489,3643.832449,3885.62361,3990.353123,4107.829762,4388.201908,4360.584742,4082.694048,3852.389968,3994.246958,3354.383408
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,97.29491393,100.5454618,99.74816732,108.3654628,118.8468558,125.339503,112.6385673,117.5869651,122.8643741,133.1800945,143.8885844,148.5627096,157.4624483,187.5778652,240.1133459,259.0227608,278.8965223,310.7069564,334.2924379,381.7132753,444.7748827,522.8296157,523.3606439,510.3706981,488.3668052,510.6461989,537.4592448,515.6304829,509.419668,490.9607265,514.0202527,467.0960812,478.8459034,455.5665575,474.0763111,526.8723824,576.6009432,586.3496618,573.6733382,590.656509,601.1132274,606.7194865,627.2219339,703.7076916,807.4794899,925.8034928,1070.739784,1298.937904,1440.836734,1434.781896,1690.256779,1902.819414,1971.997157,1982.570293,2052.757262,1969.272102,2035.511341,2156.091532,2178.182325,2235.391816,2123.382318,2404.551794,2542.199938
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,146.4263237,143.1582717,144.117737,152.1756659,166.4757888,179.8033591,182.0009601,182.1353439,187.8137481,205.019232,219.6632573,230.8407129,252.4850304,314.7197403,390.4513773,423.2117854,445.2940109,490.3994072,534.5224726,606.7565198,700.7863986,771.3806204,744.6528205,704.9129946,711.4720798,722.7992481,737.7797631,751.8770568,779.1304901,797.78959,901.1892963,854.6690917,867.0422965,909.7065115,966.8624527,1067.521963,1151.360893,1199.318959,1143.667284,1103.016272,1187.345034,1180.67113,1193.044071,1325.095343,1550.635861,1820.376703,2130.794548,2596.034543,3065.047207,2958.375319,3552.482048,4136.003014,4340.914714,4534.20504,4626.717722,4329.83603,4312.051252,4680.47789,4900.346408,4957.610752,4729.766987,5583.628123,5859.78481
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.86663764,46.91841284,53.34649784,58.13591897,62.26210179,63.79760767,63.86276072,64.49068781,64.47690584,66.77535445,67.16292001,72.15945778,73.74232436,106.714856,128.3437931,122.9743503,117.5189696,149.3431496,200.2459409,211.9447196,306.5647979,299.9569839,234.3066189,252.6899795,211.7654266,166.1597231,192.1073709,237.0704649,271.3196923,280.3529293,331.5237892,384.9805422,447.1491434,443.1672865,459.6627012,518.0212392,483.9207324,505.9388399,467.5879478,457.70433,443.9499284,412.9622962,388.3674887,580.937271,761.1810388,850.7752709,910.618541,848.0236874,885.6180571,866.4456896,1104.800538,1265.863867,1205.860003,1141.361038,1165.050705,1113.868632,986.2652568,1062.712399,1162.978792,1094.499438,939.5042491,1040.308623,1107.395298
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,171.4936384,158.9592722,159.8167419,170.44584,183.1518567,201.4616169,219.0975598,215.2150536,214.0700587,233.1421731,259.2179437,281.4921782,316.4754268,399.6100102,461.2151976,498.6069225,528.836205,604.2352266,619.6942444,726.597122,819.2383838,847.4000625,848.8332734,768.3579623,790.9973074,843.5793848,884.7927418,919.463755,987.6353991,1037.8419,1102.223856,1089.507602,1095.84497,1130.958086,1268.635076,1542.859315,1685.163999,1747.574752,1669.272498,1529.739349,1666.723742,1710.562239,1801.212296,2039.127267,2435.129377,2918.744577,3499.412858,4379.990897,5409.588899,5193.379036,6209.421946,7520.804513,7991.706227,8544.867854,8812.35816,8213.692387,8182.503779,9021.942413,9839.70401,9979.374237,9720.85845,11554.28688,12074.47702
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.792582,2327.434857,2830.278071,3166.666533,3113.17906,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.35959,19598.40087,20363.92441,23712.53578,24826.79104
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4298.033897,4435.398008,5486.720628,7447.213018,8966.728959,8701.304731,9490.690312,10486.33579,13034.38821,15204.33082,16531.1149,13837.12998,12590.9768,12374.03042,12126.9392,12481.96584,18149.86925,22443.43146,25219.35428,26618.06958,33465.47821,35747.3378,39570.86157,40066.72425,43933.23544,51032.34964,50444.35912,46641.64088,47445.38108,50872.44927,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112621.8213,117370.4969,133590.147,126426.0899
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.576733,2431.709,2683.241368,2973.534843,3151.577018,3361.640869,3578.0019,4136.933297,5145.195232,6378.666521,7594.902384,9723.446902,14113.52913,16467.14369,12331.92855,11420.994,13338.96224,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17945.22222,18207.13964,21080.17745,21851.1052
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4450.850271,4255.401013,4715.848864,4734.349033,5115.69632,6278.622575,7053.673646,8020.683769,9269.649022,10390.0486,13197.53308,14881.60634,16233.40642,17764.54638,17751.5365,17652.58974,16232.5264,15387.5287,15684.77955,15622.70305,16393.74305,17828.9536,22381.92296,24886.58189,29637.76645,35782.86109,39745.76222,39754.97449,50676.38919,64528.36014,74111.60582,86853.47342,90873.60249,73220.63173,71919.05267,78985.63229,84923.30876,83183.47239,37646.49565,43873.41716,31617.5019
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21344.59032,,,21920.01805,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,172.5993195,167.1652985,191.2201996,208.0873718,213.7559814,219.4827881,208.522934,214.9808655,224.7494659,244.2866516,257.7296448,276.5081482,313.9982605,376.7793274,452.0603638,516.6026611,537.8085327,604.3435059,705.1932983,825.6427002,1097.664917,874.7869263,847.3258057,758.4675293,675.0165405,666.7158203,846.9058838,928.4981079,1076.092773,1081.965332,1219.424561,1282.57959,1317.329956,1217.429077,1348.539063,1455.950317,1585.722778,1416.900391,1658.471802,1627.135132,1492.377075,1500.363403,1590.487305,1936.090088,2177.798828,2237.576172,2433.212646,2751.42334,3180.170654,3118.141602,3067.851807,3302.453125,3164.004639,3377.643555,3430.534668,3139.228271,3132.952148,3288.502686,3492.672363,3498.58252,3258.10498,3795.386963,3527.941895
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12075.56111,13313.75408,16170.20906,20857.01598,22323.63513,27892.29722,28393.69495,30914.21871,37680.70408,45088.25719,50898.61854,44171.16352,41461.90374,39040.62108,36516.17405,37589.85929,51942.32588,62342.22357,67132.22828,66830.13668,81813.31577,81157.49046,88883.12664,82982.20806,87041.17343,99430.49664,98926.47312,88844.53894,91110.52256,89741.16687,81764.2568,82410.87451,90152.90438,111308.7063,127736.9447,130818.9507,143289.1213,184626.7292,204097.21,168922.7401,161780.7475,179369.2935,165497.0722,185055.4874,195772.673,170338.6004,174606.4938,173611.7843,194287.0933,199382.7812,182537.3046,234317.0848,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.586593,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024784,1531.216189,2110.553118,1898.439683,2436.799359,2941.362119,3044.808479,3321.043917,3289.167846,2749.913038,2847.635069,3454.95469,4156.9575,4404.950422,4376.242493,5235.636044,5562.613625
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,132.670284,134.2930941,138.3624777,138.459331,142.5361922,144.2038318,151.650046,156.8050469,164.526757,163.7733321,167.45501,175.3548966,190.2671334,227.4263881,255.9429827,295.6988637,274.2665196,287.8449704,316.2872568,398.4641884,581.3281374,516.9081925,505.2246227,481.1514037,390.0081728,369.2611854,410.6360074,295.0182664,284.6004294,275.2632012,330.8435253,265.7937076,294.2934347,312.0789333,262.1461279,276.7368024,344.4649472,288.4493809,288.6359376,271.9429822,285.4664633,325.460301,310.929711,359.5343848,277.5078265,311.7931266,330.5226701,427.8363292,522.8306219,455.4073737,459.375408,516.9025392,504.1737378,526.6880197,517.1361832,455.6380345,464.6161584,503.4980587,512.5439915,512.2796656,462.4042288,503.3520811,505.0355276
